name,latency_s,tokens_generated,tokens_per_s,peak_mem_gb,reference,prompt,output
validation-78,11.966,41,3.43,8.661,The UK's defences against cyber attacks are to be strengthened under new plans that will see the Ministry of Defence working with its biggest contractors.,"Summarize in one sentence:
The MoD said the partnership could mean more intelligence is shared about the latest cyber threats.
Defence companies face cyber-attacks almost daily, often from countries seeking to steal sensitive information about new technology and weapons.
Officials say they hope the plan will serve as a model for other sectors.
The new Defence Cyber Protection Partnership - a joint effort between the UK government and nine large defence companies - is designed to improve the industry's collective defences against cyber-attacks.
It will also work to establish higher standards of security for smaller companies in the supply chain.
Cyber-attacks are one of the top four threats to UK national security alongside international terrorism, according to the government's National Security Strategy.
Earlier this month, UK intelligence service GCHQ said Britain was seeing about 70 sophisticated cyber-espionage operations a month against government or industry networks - some 15 of which were against the defence industry.
GCHQ director Sir Iain Lobban said business secrets were being stolen on an ""industrial scale"" and in some cases foreign hackers had penetrated firms for up to two years.
In 2010 the British government designated the protection of computer networks as one of the country's most important national security priorities.
It pledged Â£650m of new investment over the next four years to continue tackling the problem as part of its National Cyber Security Programme.
In March, the government launched the Cyber Security Information Sharing Partnership to help businesses and government share information on cyber threats, including a secure web portal to allow information to be shared in real-time.","The UK government has announced a new Defence Cyber Protection Partnership with nine defence companies to enhance collective defences against cyber-attacks and promote security standards for smaller suppliers, following frequent cyber-attacks targeting the sector."
validation-79,23.940,83,3.47,9.848,Chris Froome heads into the Vuelta a Espana looking to create more history by becoming the first British winner of the three-week race.,"Summarize in one sentence:
The four-time Tour de France winner made his breakthrough when finishing second in 2011's race to equal the then-best finish by a British rider in a Grand Tour.
Will he go one better this year and become the third man to complete the Tour-Vuelta double in the same year - and first since the Spanish race was switched from early to late in the season 22 years ago?
Froome goes into the race as favourite but with six of the top 10 from this year's Tour and the likes of five-time Grand Tour winner Vincenzo Nibali and Britain's Adam Yates in the mix, the Vuelta promises to be as tough as they come.
The race starts in Nimes in France on Saturday, 19 August and concludes in Madrid on Sunday, 10 September.
The youngest of the three annual Grand Tours, the Vuelta, like its cousins the Giro d'Italia and Tour de France, is a three-week race made up of 21 stages, raced over 23 days.
Prior to 1995 the race took place earlier in the season but often clashed with other major races so was switched to after May's Giro and July's Tour.
It was first raced in 1935, and aside from pauses for the Spanish Civil War and World War II, it has been contested continuously since 1955.
The 72nd edition of the race is starting outside of Spain for just the third time after Lisbon, Portugal in 1997 and Assen, Netherlands in 2009.
It is often an unpredictable race with riders racing who have suffered injuries or health problems earlier in the season, or those trying to rescue a failed season, while riders like Froome are trying to maintain their form from the Tour de France.
The route is notoriously mountainous, as evidenced by this year's race, which features nine summit finishes.
""It's vicious,"" is Froome's take on it, while 2015 champion Fabio Aru says it will be the ""usual horrendous race"" and the ""toughest stage race of the 2017 season"".
The summit finishes are spread evenly across the three weeks with a mix of short, sharp climbs such as stage five's 3.5km ascent of Ermita Santa Lucia. It features gradients of 20%, while stage 15 finishes at an altitude of 2,510m in Sierra Nevada. The penultimate stage pits the riders against the infamous Alto de Angliru, where Sky lost the 2011 Vuelta when Froome waited for team leader Bradley Wiggins as Juan Jose Cobo launched a race-winning attack.
An opening team time trial in Nimes should not be long enough to create any significant time gaps between those chasing the overall victory but crucial seconds will be won and lost.
Race organisers will hope the 40km individual time trial on stage 16 will help balance out the climbs but it could just serve to strengthen Froome's grip on the title.
Sprinter-friendly stages are few, although those that make it to the finale are rewarded with a chance of glory in Madrid.
In a nutshell, he can climb with the best in the race and is a better time-trial rider. He has finished runner-up on three occasions and goes into the race saying he has ""unfinished business"".
The 32-year-old also has arguably the strongest nine-man squad to help keep him out of trouble on flatter stages and set the pace on the tougher ascents. And, given his excellent form in the third and final week of July's Tour de France, Froome appears to have tailored his season to perfection, allowing him to also peak for the Vuelta.
On the eve of the race, he said: ""The plan was to have a lighter first part of the season and I think that's worked. I certainly feel fresher. But whether that's reflected in the racing we'll have to wait and see.""
Froome's rivals know they need to attack on ascents and descents in the mountains in the hope of picking up enough seconds to neutralise the time they will expect to lose in the 40km individual time trial.
And that stage 16 is one that Froome has earmarked. ""The time trial is one day I'm looking forward to, a lot of time can be won or lost there,"" he said. ""And of course stage 20 to the Angliru is a massive stage.""
Romain Bardet - the AG2R La Mondiale rider was the big hope for a first French Tour winner since 1985 in July, but he knows he needs to up his time trialling skills if he is to finally win a Grand Tour.
He lost almost two minutes to Froome over a 22km course in Marseille in July. Bardet, who is riding in his first Vuelta, said: ""My ambitions will be different than in the Tour de France but surrounded by a strong team, I hope to make an impact on stages that suit me.""
Fabio Aru - the Italian won this race in 2015 and will love the steep climbs. However, he too lost significant time to Froome in the Tour's time trial and is wary of the Vuelta's team test on day one. He said: ""I think I've recovered well after the Tour and have a good team with me.
We've got to limit the damage in the opening team time trail and be ready for the wind on Sunday. The nine uphill finishes means we'll be flat out all the time. It'll be good to watch, with time gaps each time.""
Vincenzo Nibali - the Italian is one of six riders to have won all three Grand Tours and will be relatively fresh having missed the Tour after finishing third in the Giro.
Froome has picked out the Bahrain-Merida rider as his main threat. However, his team is not as strong as Sky's and he too will need to attack in the mountains because he is an inferior time trialler. He said: ""I'm feeling pretty good. We'll find out how good along the road, day by day. I did a good block of training in the Dolomites that gave me the answers [about my form] that I was looking for.""
Alberto Contador - the 34-year-old winner of eight Grand Tours is calling time on his career after the Vuelta but insists it won't be a lap of honour round his home country.
The three-time Vuelta winner said: ""I have always given my maximum as a rider and I will do that now. This Vuelta is special, and I want to enjoy it. I feel lucky that I can be here, it's a really good place to say goodbye. So I want to see how the legs are feeling, see what kind of form my rivals have, but I have come with the idea of fighting to win and to enjoy it, too.""
Aside from Froome, the Yates twins Adam and Simon provide the biggest hope of a podium finish for a British rider. The Orica-Scott pair are racing together in a Grand Tour for the first time since since the 2015 Tour de France and are part of a three-pronged attack for the Australian-based team.
Adam finished ninth at the Giro d'Italia in May and has a best Grand Tour finish of fourth at last year's Tour de France, when he also became the first Briton to win the young rider classification. Simon won that category in this year's race, finishing seventh overall, his best in a three-week race.
Both are competing in a second Grand Tour in the same year for the first time but Adam is buoyant about their chances, particularly because they also have renowned climber Esteban Chaves in their squad.
""If we can get on the podium, that'd be great, whether it's me, or Simon or Esteban,"" he told Cycling News.
""Esteban is another card we can play, especially in the third week. How many teams have three guys that can potentially be top 10, or even, depending on how much everybody else is going, top five?""
Simon is hopeful his body will ""react in a positive way"" after ""keeping things ticking over"" since finishing the Tour in July.
""We'll know in the early tough stages how I'm going,"" he added. ""It depends on how my legs are. But as a team, either way, we're going to do quite well.""
Ian Stannard is the only other Briton in Team Sky's squad and he will be tasked with helping keep Froome safe and in contention on the flatter sections.
The two other Britons in the race both ride for Irish team Aqua Blue Sport. Adam Blythe, the 2016 national road race champion will be looking to win sprint stages, while Mark Christian, who was seventh in the Tour de Yorkshire, is taking on his first Grand Tour.
No rider has won all three Grand Tours in the same year, although Belgian legend Eddy Merckx did win four on the trot, the last two in 1972 and the first two in 1973.
Only Frenchmen Bernard Hinault (1978) and Jacques Anquetil (1963) have won the Vuelta and Tour in the same year and they achieved that at a time when the Spanish race preceded the French one.
In 1995 the Vuelta was switched to post-Tour and since then only four riders have finished in the top three in both races in the same year. Froome came closest to completing the double last year when he won the Tour and finished runner-up in the Vuelta.
The Giro-Tour double has been achieved most often, with Merckx doing it three of the 12 times, while the Giro-Vuelta double has been done three times.
Merckx (1973) and Italy's Giovanni Battaglin (1981) remarkably won both when they were raced with just a few days separating each Tour. Spain's Alberto Contador (2008) is the only victorious rider since the Vuelta was moved to late summer.
Red - the leader of the general classification. Worn by the rider with the lowest accumulated time
Green - the leader of the points classification. It rewards consistently high finishes and is worn by the rider who has picked up most points in sprint finishes and intermediate sprints
Blue and white polka dot - the leader of the King of the Mountains classification. It rewards consistently high finishes over categorised climbs and is worn by the rider who has picked up most points.
White - the combined jersey and one that is unique across the Grand Tours. Worn by the rider with the best combined results across the general classification, points and King of the Mountains competitions.","Chris Froome, a four-time Tour de France winner, is favored to become the third person to complete the Tour-Vuelta double in the same year, a feat last achieved 22 years ago, as he faces competition from fellow cyclists including Vincenzo Nibali and Adam Yates in the challenging Vuelta race, which starts in Nimes, France, and ends in Madrid, Spain."
validation-80,12.954,49,3.78,8.486,Plans to open a new minor injuries unit in Pembrokeshire have got a step closer - four years after protests against the closure of the previous one.,"Summarize in one sentence:
The minor injuries unit at Tenby Cottage Hospital was closed as part of a shake-up of health services back in 2013 leading to public demonstrations.
Hywel Dda University Health Board hopes the new nurse-led walk-in service will open in July.
The board said the unit would provide ""convenient access"" for residents.
St John Ambulance Service will provide treatment for minor injuries over the Easter period.","The Hywel Dda University Health Board plans to reopen a nurse-led walk-in service for minor injuries in Tenby after closing the minor injuries unit in 2013, replacing St John Ambulance Service's coverage during the Easter period."
validation-81,14.849,74,4.98,9.236,"From unattainable house prices to disappointing pay rises, the financial challenges faced by young adults can seem daunting.","Summarize in one sentence:
How much wealth your parents have is likely to matter more than it did for older generations. Here's why.
It used to be the case that young adults could expect to start their working lives with higher incomes than those born earlier.
This is because incomes normally rise over time, as the economy grows.
Then we had the financial crisis of 2008.
The upshot is that today's young adults are the first generation since at least World War Two not to start their working lives with higher incomes than those born before them.
For example, someone born in the 1980s could expect a household income of £27,000 at the age of 28, compared with £28,000 for those born in the 1970s.
The figure was £21,000 for those born in the 1960s and £15,000 for those born in the 1950s.
Despite having about the same income, those born in the early 1980s are much less wealthy than those born in the 1970s were at the same age.
By their early thirties, the 1980s generation had accumulated wealth of about £27,000 each, on average.
By the time they had reached the same age, the 1970s generation had twice as much wealth on average - £53,000 each.
A large part of the explanation is that an individual's wealth is mainly made up of property and pensions - and younger adults are faring well with neither.
At the age of 30, 40% of people born in the early 1980s were owner-occupiers, down from 55% of those born in the 1970s.
Home ownership rates were higher still among earlier generations, with six out of 10 people born in the 50s and 60s owning their own homes at the age of 30.
Similarly, the Local Government Association reported in December that just 20% of those aged 25 own their own property, compared with 46% two decades ago.
The lower home ownership rate doesn't just explain why young adults have lower wealth now. It also means they are likely to be poorer as they get older, because fewer of them will benefit from future increases in house prices.
In their late twenties, renters born in the early 1980s were spending 28% of their income on housing costs.
At the same age, those born in the 1960s were spending 22% of their income on rent. Those born in the 1950s spent 13% and those in the 1940s just 10%. Part of the rising costs of renting is explained by the decline of social housing.
For today's renters, it seems likely that raising a deposit is a greater barrier to home ownership than actually paying a mortgage.
Lower interest rates mean housing costs for young homeowners have fallen and they are quite likely to be paying much less than renters relative to their incomes. Mortgage interest costs for homeowners born in the early 1980s amounted to just 15% of income.
Of course, the low interest rates that have benefitted homeowners are themselves likely to be one of the factors pushing up house prices.
The vast majority of young adults working in the private sector will never have pensions as generous as those enjoyed by their older colleagues.
This is because most employers have closed defined benefits pension schemes, which typically see employees paid a set proportion of their average or final salary when they retire.
The schemes that have replaced them are typically much less generous.
In their early thirties, fewer than one in 10 private sector employees born in the early 1980s were active members of a defined benefit scheme.
This compares with nearly four out of 10 workers born in the 1960s.
In 2015, 90% of those in defined benefit schemes received an employer contribution equivalent to 10% of their earnings or more, compared with only 13% of those in other schemes.
With stalled incomes, lower home ownership and less generous pensions, it is easy to see that young adults have little to cheer about financially.
But those older, wealthier, generations are increasingly seen as the ones likely to provide a secure future.
Of those people born in the 1970s, 75% have either received or expect to receive an inheritance.
This figure has grown steadily over the decades and has doubled since the 1930s, when just 38% of people expected an inheritance.
Our data doesn't allow us to look at those born in the 1980s or 90s, but there is no reason to think this trend has not continued.
Within each generation, most inherited wealth goes to those who are already comparatively well-off.
Among the 1970s generation, nine out of 10 people whose income is in the top 20% have received or expect to receive an inheritance.
This compares with six out of 10 among those whose income is in the bottom 20%.
Data is not yet available for those born in the 80s or 90s.
So, for all the attention on inequality between generations, family ties mean a large chunk of the wealth held by older generations is likely to flow down to younger generations.
But most of that wealth will flow to those who are already well-off, potentially widening inequality within the younger generation.
It looks like we're heading for a future where how much wealth your parents have matters more than it used to.
About this piece
This analysis piece was commissioned by the BBC from an expert working for an outside organisation.
Andrew Hood is a senior research economist at the Institute of Fiscal Studies (IFS), specialising in income, work and welfare.
The IFS describes itself as an independent research institute which aims to inform public debate on economics. More details about its work and its funding can be found here.","The generation born in the 1980s is the first not to start their working lives with higher incomes than previous generations, due to the financial crisis and lower home ownership rates, leading to lower wealth accumulation, particularly in property and pensions, compared to those born in the 1970s, and the increasing reliance on inherited wealth from older generations."
validation-82,17.019,65,3.82,8.83,Hopes of restoring a 13th Century garden in Denbighshire have been boosted by the Heritage Lottery Fund.,"Summarize in one sentence:
A Â£26,000 grant has been promised to the council to draw up plans to improve the Lord's Garden in Ruthin.
Denbighshire council says 100 people who braved snow and ice to attend an open day at the weekend is testament to the local support for restoration.
The authority now has to learn more about the site's history and plan for its future to win the necessary cash.
Wendy Williams, of the Lord's Garden Restoration Project, said: ""The bid will need to be a balancing act between staying faithful to the tremendous amount of natural and political history in the gardens, and making that history accessible to a modern audience.
""The gardens have been virtually untouched for decades, and whilst they're a beautiful wilderness, at the moment you have to be an expert to interpret the wonderful sights and sounds.
""We'd like to work with local people to try and find new and sympathetic ways of bringing that history alive again.""
The Lord's Garden is now part of Nantclwyd y Dre in Ruthin, which is thought may be Wales' oldest timber-framed town house.
Although the Grade II-listed gardens, originally known as The Lord's Acre, pre-date even this structure.
They are first mentioned in 1282 as having been awarded to Marcher Lord Reginald de Grey along with Ruthin Castle, in recognition of the part he played in subduing an uprising by Llywelyn ap Gruffydd, the last native prince of an independent Wales.
The Lord's Acre appears to have remained an orchard and kitchen garden to the castle's occupants for around 350 years, and many of the fruit trees there date from between 1300 and 1600.
By the time of the English Civil War in the 1640s, the Lord's Acre passed to the Nantclwyd y Dre estate, and the focus seems to have shifted more towards meadowland and ornamental gardens.
Next month archaeologists are planning a dig at the site to try and throw more light on the role the area played in the Civil War.
But before that, the heritage service wants to give local people the opportunity to see the gardens in their untouched beauty.
""Until now we've been unable to open up the gardens, but as part of the public consultation into the proposed restoration, we're throwing open the gates for the first time,"" said Ms Williams.
""We'd love to hear from local historians and amateur detectives about what they've been able to unearth about the history, and we welcome any ideas about how we can make the gardens a valuable learning resource.
""But it doesn't matter if all you want to do is come along and have a look, because they really are a hidden treasure which we'd love as many people as possible to see.""","A £26,000 grant has been awarded to Denbighshire council to develop plans for restoring the Lord's Garden in Ruthin, following a successful open day that attracted 100 attendees despite snowy conditions, with the aim of preserving the site's historical significance while making it accessible to the public."
validation-83,18.148,62,3.42,8.641,"Archaeologists have discovered three tombs that date back around 2,000 years in southern Egypt.","Summarize in one sentence:
They were found in burial grounds in the Al-Kamin al-Sahrawi area in Minya province, south of Cairo.
The tombs contained a collection of different sarcophagi, or stone coffins, as well as clay fragments.
Egypt's antiquities ministry said the discovery ""suggests that the area was a great cemetery for a long span of time"".
One of the tombs, which was reached through a shaft carved in rock, contained four sarcophagi that had been sculpted to depict a human face.
In another, excavators found six burial holes, including one for the burial of a small child.
Clay fragments found at the site date the tombs between the 27th Dynasty, founded in 525BC, and the Greco-Roman era, which lasted between 332BC and the 4th Century.
Ali al-Bakry, head of the mission, said one of the tombs contained bones believed to be the remains of ""men, women and children of different ages"".
""These tombs were part of a large cemetery for a large city and not a military garrison as some suggest,"" he said.
In a statement, the antiquities ministry said that ""works are under way in order to reveal more secrets"".
This work follows previous excavation at the site, which began in 2015.","Archaeologists in Egypt have discovered several tombs containing sarcophagi and clay fragments dating back to the 27th Dynasty and the Greco-Roman era in the Al-Kamin al-Sahrawi area of Minya province, south of Cairo, suggesting a long-standing cemetery for a significant community."
validation-84,22.103,78,3.53,9.03,"From the outside it might seem like relatively minor stuff - scuffles and anger in South Africa's parliament, and defections and splits within a trades union federation.","Summarize in one sentence:
But make no mistake - these are crucial, perhaps even momentous, times for South African politics.
A status quo that has survived for 20 years of democracy is finally beginning to crack.
There is a chance this could be a good thing for South Africa - that a clumsy consensus that served the country well in the years after apartheid is no longer fit for purpose, and that a more nuanced, contested form of democracy may now take over.
But the governing African National Congress (ANC) does not see it like that, warning loudly that ""fascists"" and ""racists"" are threatening the survival of the institutions that have kept this country stable since 1994.
Much now depends on the way the ANC - after two decades of unchallenged power - deals with a more robust opposition in parliament, the erosion of a key political alliance with the trade union movement, and the dawning possibility that it may soon lose power in two of South Africa's nine provinces - and one day at a national level too.
Thursday's fighting in parliament can be traced directly to two immediate factors - one is the recent influx of MPs from the Economic Freedom Fighters (EFF) party.
They are unapologetically rowdy and populist, and have energised - not always in a constructive way - an institution that many South Africans, numbed by the ANC's overwhelming majority, had apparently stopped caring about.
The second factor is called Nkandla - the scandal about the lavish tax-payer-funded renovations to President Jacob Zuma's private home that will not disappear.
Although many senior ANC figures have privately expressed deep unease about the issue, the party has publically rallied around the president in strident fashion.
The last straw - well, one of many - came in the shape of an ad-hoc parliamentary committee that exonerated Mr Zuma of any personal wrongdoing, after opposition members had left it in frustration.
The ANC then used its majority to adopt the committee's report on Thursday.
South Africa's opposition is usually divided in parliament - and outside - to the advantage of the ANC.
But Nkandla has seen political rivals united against the governing party with unusual vigour and co-ordination.
It could be a sign of things to come - an opposition coalition one day strong enough to challenge the ANC's majority.
All of which helps explain why the current chaos in South Africa's trade union movement is also giving the ANC real cause for concern.
The Congress of South African Trade Unions (Cosatu) has been in a strategic tri-partite alliance with the ANC and Communist Party - an arrangement that helped keep stability and achieve some progress in the labour market for decades.
But a combination of factors - including falling membership, political rivalries, and incidents like the Marikana mine killings of 2012 - have led to a deep split, with the biggest trade union, the National Union of Metalworkers of South Africa (Numsa), now expelled from Cosatu.
A more competitive, vibrant trade union movement - decoupled from its leaders' increasingly cosy pact with government - may not necessarily be a bad thing for South Africa, at a time when the economy is struggling and business, government and labour urgently need to re-evaluate their relationships.
But again, the ANC is unlikely to react enthusiastically.
It has only to glance north, towards Zimbabwe, to see the potential challenge that a well-organised, union-based party can offer to a seemingly robust liberation movement.
Zimbabwe's Movement for Democratic Change (MDC) has not ultimately triumphed in the way many predicted, but that may have as much to do with rigged elections and violence as with its own internal flaws.
The likelihood of a new trade union party sweeping to power in South Africa is vastly overstated.
This country already has a crowded opposition scene.
But it would certainly take more votes away from the ANC and push the governing party closer towards electoral defeat.
In other words, these are increasingly challenging times for South Africa's ANC.
Will it tackle corruption, improve service delivery, harness its prodigious talents, and earn the right to many more years in power?
Or will it scream ""fascists"" at every new challenge, ignore court orders, and - as some already fear - start to chip away at the impartiality of the independent electoral system that has served this democracy so well?","South African politics is undergoing a significant shift as the ruling African National Congress (ANC) faces challenges from an energetic EFF opposition, a eroding political alliance with trade unions, and a scandal involving President Jacob Zuma's Nkandla residence, potentially leading to a more competitive opposition and a more nuanced democracy, but the ANC, fearing losing power, reacts defensively and risks alienating voters."
validation-85,26.548,95,3.58,8.598,"(Close): US markets closed higher, with energy stocks leading the way following a rise in the price of oil.","Summarize in one sentence:
The price of US crude was up 56 cents to $44.67 a barrel, helping to lift shares in oil giant Chevron by 1.9%.
The Dow Jones rose 229.09 points to 16,600.05, while the S&P 500 added 25.06 points to 1,978.09. The Nasdaq was up by 54.76 points at 4,860.52.
Investors are expected to remain cautious ahead of Thursday's Federal Reserve meeting.
Analysts are still split over whether the Fed will decide to raise rates for the first time in nine years.
The latest economic data showed that US retail sales rose 0.2% last month, which was slightly below forecasts.
So-called core retail sales - which exclude cars, fuel, building materials and food services - were up 0.4% in August.
Separate figures showed that US manufacturing output fell by 0.5% in August, the sharpest decline since January 2014.
The drop was mostly caused by carmakers cutting back production, with car output down 6.4%, the biggest fall for three years.","US crude oil's 56 cent increase to $44.67 per barrel led Chevron's shares to rise by 1.9%, contributing to a generally positive market with the Dow Jones up 229.09 points, the S&P 500 gaining 25.06 points, and the Nasdaq up 54.76 points, as investors await Thursday's Federal Reserve meeting with mixed expectations about potential rate hikes."
validation-86,10.223,35,3.42,8.667,"Paul Paton has signed a two-year deal with St Johnstone after leaving Dundee United by ""mutual agreement"".","Summarize in one sentence:
The midfielder spent three years at Tannadice but leaves after their relegation from the Premiership.
Saints manager Tommy Wright told his club website: ""Paul is underestimated - he's an aggressive player but has a lot of real quality too.
""His range of passing is excellent and throughout this career his attitude on the pitch has been great.""
St Johnstone have already secured midfielders Blair Alston and Michael Coulson from Falkirk and York City respectively, while defeners Keith Watson is making the switch from St Mirren.
""We believe we've captured another good signing for the forthcoming season - our fourth - and I think in all four we are bringing quality and experience into the squad,"" said Wright.
""It not only improves the quality but also in terms of depth we are sitting, I believe, in a good position.
""I've always emphasised the point that it is the whole squad that has enabled this football club to achieve what it has these past few seasons and the addition of Paul will enhance that.""
Paton joined United in the summer of 2013 from Partick Thistle, going on to make 90 appearances for the club.
He captained the side in the latter stages of last season and thanked the club's supporters ""and everybody at Tannadice"" on the club's website.
""There will always be a tangerine spot in my heart and I wish Dundee United every success in returning to the Scottish Premiership next season,"" he said.
Find all the latest football transfers on our dedicated page.","Midfielder Paul Paton has left Dundee United after three years, with St Johnstone signing him as part of their off-season acquisitions, according to manager Tommy Wright."
validation-87,18.065,65,3.60,8.97,"Scottish politicians have paid tribute to Margaret Thatcher, Britain's first woman Prime Minister, who has died.","Summarize in one sentence:
Despite always affirming a strong bond with Scotland, she was a divisive political figure.
First Minister Alex Salmond said Baroness Thatcher was ""truly formidable"".
Scottish Conservative leader, Ruth Davidson, also paid tribute saying she was ""one of the truly great Prime Ministers"".
Mr Salmond said the former Conservative Party Prime Minister's ""policies defined a political generation"" for many people in Scotland.
""No doubt there will now be a renewed debate about the impact of that legacy"", he continued.
By Brian TaylorPolitical editor, Scotland
She never quite got Scotland.  However, Margaret Thatcher is not alone among Westminster leaders in that regard.
For the most part, she was adored by her party in Scotland, just as in England.
But, even as they worshipped, quite a few Scottish Tories fretted that her politics would prove particularly divisive north of the border and thus electorally unpopular.
Read more on Brian's blog
""Today, however, the proper reaction should be respect and condolences to her family.""
Ms Davidson praised Lady Thatcher's policies, including extending the right for people to buy their council house.
Ruth Davidson said: ""She defended Britain's sovereignty, helped win the cold war, empowered thousands to own their own home by democratising property ownership and smashed the glass ceiling.
""My thoughts are with her family.""
Scottish Labour leader Johann Lamont said: ""I came into politics to fight the ideology and values of Margaret Thatcher which I believe damaged our country. But today is not a day to debate that.
""Today is a day to offer the deepest condolences to her family, friends and all who loved her.
""No-one can deny she made a deep mark on the history of this country.""
Under Baroness Thatcher's leadership the Conservative government implemented social and economic policies which were unpopular in Scotland, including the Community Charge or poll tax.
The introduction of the poll tax, which took place in Scotland in 1989 - 12 months before the rest of the UK, led to widespread protests and a lasting animosity towards the Conservative party in Scotland.
Sir Malcolm Rifkind, served as Secretary of State for Scotland in her cabinet, said many of her major achievements also continued to be reflected in public opinion.
He told BBC Scotland: ""In a sense what made her so magnificent is occasionally what made her a very difficult and controversial character because she had very strong views, she put them forward uncompromisingly.
""She didn't mind being challenged, indeed she would listen with great care if she thought the person challenging her actually knew what they were talking about and she could change her mind and opinions, but only on the basis of solid evidence and solid argument.
""She would not be influenced by the fact it would be unpopular. That she despised, as well as disapproved of.""
Baroness Thatcher's economic policy was also praised by Iain McMillan, director of CBI Scotland. He said: ""It is all too easy to overlook the dreadful state that the UK economy was in at that time and the challenges that she and her government faced.
""Through sheer tenacity and immense courage, Margaret Thatcher changed the UK economy for the better and laid the ground for years of greatly improved economic performance.""
The former chief political correspondent of the BBC, John Sergeant said: ""It's interesting that her two election campaigns that really mattered were 1979 and '83 - both of them started in Perth. That's where she made her opening speech.
""So Scotland did matter to her a great deal, but she was always rather dismayed that she didn't do very well in Scotland.
""Her heart used to sink travelling north, as it did for Tony Blair. Once the poll tax was hung round her neck, and of course the miners dispute and everything else, she was always an amazingly divisive figure in Scotland and Tory fortunes north of the border never recovered from that early period.""","Baroness Thatcher, a divisive political figure in Scotland despite her strong bond with the country, is mourned by political leaders who recognize her significant impact on British history, including Scottish Conservatives, Labour leader Johann Lamont, and CBI Scotland's Iain McMillan, while acknowledging her controversial policies like the poll tax."
validation-88,18.380,64,3.48,8.672,"Many more Southern trains than promised are travelling without a second member of staff, the RMT union has claimed.","Summarize in one sentence:
It said the ""damning"" information on the new driver-only-operated (DOO) services came from passengers and rail workers.
Southern said industrial action and a drivers' overtime ban had displaced its on-board supervisors ""on occasions"".
A 24-hour walkout by RMT conductors on the Southern network over changes to their roles is under way.
Southern is replacing conductors with on-board supervisors (OBS) who would no longer be in charge of closing train doors.
The company has said the changes it is making are ""small"" and ""safe"".
But the RMT believes public safety is at risk.  It also says a second member of staff on trains is critical.
The union said that, in previous correspondence to MPs, Southern anticipated 0.06% of trains would run without an OBS, the equivalent to one service, every two days.
But the RMT said information provided for five days - 9, 12, 14, 15 and 18 January - suggested 15 trains travelled without one. It said this was at least six times more trains than promised.
RMT General Secretary Mick Cash said the union believed the instances of trains running without a second person were ""far more widespread and will rapidly and substantially increase"".
A Southern spokesperson said: ""Last-minute changes to some services caused by the industrial action and the drivers' overtime ban has displaced the on-board supervisor so that, on occasions, they've not been able to join the train.
""Previously, this train would have had to be cancelled but we can now run the service and avoid disrupting hundreds of passengers.""","Passengers and rail workers have provided ""damning"" information about Southern Railway's new driver-only-operated services, revealing that 15 trains traveled without a second staff member, six times more than initially anticipated during a 24-hour RMT conductor strike, raising concerns about public safety, according to the union."
validation-89,15.609,53,3.40,8.669,"Iran's re-elected moderate President Hassan Rouhani has received a further boost after reformists won key council elections in the capital, Tehran.","Summarize in one sentence:
The pro-Rouhani reformist group Omid (Hope) won all 21 seats, ousting their conservative rivals who had been in power for 14 years.
Mr Rouhani won Friday's presidential election in the first round.
He promised voters a moderate and outward-looking Iran and criticised the conservative-dominated judiciary.
Council elections were held alongside the presidential vote and the results were announced on Sunday.
The new city council must convene within 45 days when it will elect a new mayor to oversee services for Tehran's nine million residents.
Incumbent Mayor Mohammad Baqer Qalibaf was a candidate in the early stages of the presidential election but dropped out to back hardliner Ebrahim Raisi.
Mr Raisi only received 38.5% of the vote, which was not enough to take the election to a second round.
President Rouhani, 68, said his resounding victory showed that voters rejected extremism and wanted more links with the outside world.
Analysts say he is in a strong position to seek reforms and to revive Iran's ailing economy.
After his re-election there were celebrations in the capital, Tehran, with crowds of young people singing and dancing in the central Vali Asr Square.
In his first speech after the result was announced Mr Rouhani said: ""The Iranian nation has chosen the path of interaction with the world, a path which is distant from extremism and violence.""
Mr Rouhani supports the landmark deal with world powers to curb Iran's nuclear programme.","Pro-reform group Omid (Hope) has won all 21 seats in Iran's city council elections, defeating conservative rivals who held power for 14 years, solidifying President Rouhani's moderate administration's ability to push for economic and political reforms."
validation-90,12.829,43,3.35,8.535,Detectives investigating a fatal assault have released CCTV footage of potential witnesses who have yet to come forward.,"Summarize in one sentence:
20 December 2015 Last updated at 13:02 GMT
Andrew Russell, 36, was found unconscious in a car park on Bradshaw Way, in Derby, shortly before 02:00 on 16 November. He was taken to hospital but later died.
Det Insp Graham Prince, of Derbyshire Police, said: ""We are trying to trace a number of cars seen driving along London Road between 1.30am and 2.15am that morning, along with several lone people walking down the road during the same time period.
""These people have yet to come forward and they could have information which may help with the inquiry.""
A 41-year-old man has been charged in connection with the alleged attack.","A man died after being found unconscious in a car park in Derby, and police are seeking witnesses, including individuals seen driving or walking on London Road around the time of the incident, as they investigate a possible assault."
